zcta,year,population_est,population_moe,median_age_est,median_age_moe,housing_units_est,housing_units_moe,households_est,households_moe,bachelors_or_higher_pct,bachelors_or_higher_pct_moe,median_household_income_est,median_household_income_moe,unemployment_rate_pct,unemployment_rate_pct_moe,below_poverty_pct,below_poverty_pct_moe,median_home_value_est,median_home_value_moe,median_gross_rent_est,median_gross_rent_moe
89403,2013,14089,786,41.5,3.2,5815,254,5454,268,,,48916,5724,,,15.4,4.4,148600,8432,953,81
89403,2014,14130,716,43.0,3.8,5917,217,5499,274,,,50224,6321,,,14.5,3.9,146000,7296,1021,79
89403,2015,14383,627,45.5,2.6,6086,224,5627,251,,,48646,6440,10.7,3.2,17.2,4.9,148500,9462,977,52
89403,2016,14871,642,43.8,2.5,6114,214,5512,263,,,55248,5940,9.1,2.9,13.9,4.3,163900,8853,950,61
89403,2017,15103,676,44.2,1.8,6362,240,5711,255,16.7,2.8,55068,4941,8.5,2.3,12.5,4.3,191500,13931,983,78
89403,2018,15775,636,44.2,2.0,6626,246,6057,271,14.4,2.7,61992,3910,7.0,2.4,10.2,3.0,225900,10304,1003,73
89403,2019,15531,719,44.6,1.2,6524,254,6053,279,14.6,2.7,62797,3078,6.3,2.4,9.9,3.8,246900,9969,987,94
89403,2020,15885,1046,44.3,2.0,6500,374,6066,402,14.4,2.4,69969,5189,8.6,3.5,5.5,1.9,270100,11836,1053,119
89403,2021,16550,992,45.4,2.2,6640,394,6219,398,16.2,2.5,73574,4297,9.6,3.2,4.9,1.4,297400,18017,1165,144
89403,2022,16998,979,45.5,2.0,6733,375,6439,376,17.4,2.9,82913,8325,9.3,3.0,4.5,1.3,352100,17198,1266,131
89403,2023,17391,959,46.8,2.6,6906,352,6591,387,20.0,3.1,87226,7259,8.7,3.2,5.0,1.5,391500,19099,1275,143
89403,2024,17506,942,46.7,3.6,7012,386,6688,371,20.3,3.4,97153,10275,7.7,3.1,5.7,1.5,428000,20592,1515,248
89404,2011,0,101,,,0,101,0,101,,,,,,,,,,,,
89404,2012,0,13,,,0,13,0,13,,,,,,,,,,,,
89404,2013,30,48,,,13,20,13,20,,,,,,,0.0,60.1,,,,
89404,2014,44,45,67.3,14.1,26,21,26,21,,,,,,,0.0,48.0,,,,
89404,2015,42,45,67.2,13.4,23,20,23,20,,,,,,,0.0,47.5,,,,
89404,2016,46,51,66.5,10.8,23,20,23,20,,,,,,,0.0,45.4,,,,
89404,2017,75,73,65.8,6.3,46,36,46,36,0.0,35.2,56429,35269,0.0,82.3,0.0,35.2,,,,
89404,2018,28,31,,,28,31,28,31,0.0,58.2,,,0.0,85.4,0.0,58.2,,,,
89404,2019,0,13,,,0,13,0,13,,,,,,,,,,,,
89404,2020,0,13,,,0,13,0,13,,,,,,,,,,,,
89404,2021,17,30,,,42,48,17,30,0.0,79.8,,,,,100.0,79.8,,,,
89404,2022,31,34,59.0,12.4,48,47,23,26,22.6,27.2,,,0.0,100.0,51.6,51.6,,,,
89404,2023,26,30,58.9,12.6,42,34,19,24,19.2,25.1,0,,0.0,100.0,53.8,53.8,0,,,
89404,2024,36,30,61.0,8.4,41,42,15,14,41.7,14.0,,,0.0,90.1,0.0,58.2,,,,
89405,2011,185,146,35.1,30.9,119,56,62,51,,,51310,18697,,,20.0,21.3,,,388,2938
89405,2012,184,142,22.3,8.1,103,46,54,45,,,52895,46648,,,31.0,28.3,,,419,1735
89405,2013,206,154,22.6,29.4,75,44,63,46,,,52560,40358,,,26.7,26.3,,,652,1214
89405,2014,78,91,44.2,50.0,59,42,21,22,,,,,,,47.4,52.6,,,,
89405,2015,20,32,,,52,47,10,16,,,,,0.0,97.3,0.0,68.8,,,,
89405,2016,20,31,,,77,59,10,15,,,,,0.0,97.3,0.0,68.8,,,,
89405,2017,27,31,54.6,31.8,122,73,17,18,0.0,59.2,,,0.0,74.6,0.0,59.2,,,,
89405,2018,145,164,19.9,45.0,164,80,55,52,0.0,36.7,75129,70627,0.0,34.6,0.0,21.2,,,1526,769
89405,2019,134,162,19.6,56.4,147,74,44,49,0.0,41.8,,,0.0,39.8,0.0,24.1,,,,
89405,2020,103,145,19.2,28.8,128,75,32,43,0.0,54.1,,,0.0,46.5,0.0,31.1,,,,
89405,2021,156,185,19.9,76.8,122,71,53,58,0.0,37.7,,,0.0,38.2,0.0,22.4,,,,
89405,2022,162,164,48.8,40.9,138,83,62,57,0.0,33.3,,,0.0,37.7,0.0,22.8,,,,
89405,2023,0,14,0.0,,100,74,0,14,0.0,,0,,0.0,,0.0,,0,,,
89405,2024,0,14,,,86,75,0,14,,,,,,,,,,,,
89406,2011,24904,,38.4,0.6,10829,64,8849,359,,,52589,4473,,,10.5,2.5,175300,7387,802,43
89406,2012,24779,,39.2,0.5,10819,68,9221,338,,,54538,3199,,,13.1,3.1,160100,7152,844,30
89406,2013,24572,,39.2,0.5,10756,52,9253,287,,,49830,4269,,,15.0,3.2,153300,7091,840,26
89406,2014,24347,,39.0,0.6,10759,70,9431,313,,,46195,2321,,,16.9,2.4,144900,9672,838,28
89406,2015,24252,,38.9,0.7,10738,95,9475,290,,,47415,2549,11.9,2.0,15.9,2.8,151000,7737,851,36
89406,2016,24119,44,38.8,0.6,10668,112,9476,278,,,45429,2771,11.7,2.4,16.2,2.4,158100,8171,826,36
89406,2017,23989,54,39.0,0.8,10848,93,9715,282,18.3,1.9,46991,4009,7.8,2.2,13.8,2.3,169400,6586,792,56
89406,2018,23972,64,39.6,1.3,10885,97,9796,297,17.5,2.4,51638,4371,7.2,2.0,12.8,2.2,174400,8990,799,80
89406,2019,24213,70,39.8,0.9,10915,95,9912,207,18.8,2.6,58076,5517,6.0,1.9,13.1,2.4,192000,11818,821,73
89406,2020,24475,79,40.6,1.5,10924,101,9949,255,18.7,2.4,56514,6597,5.9,1.7,12.6,2.3,199100,14529,888,64
89406,2021,24973,57,40.8,1.7,10714,83,9753,299,18.9,2.2,61776,5837,6.5,1.8,10.0,2.6,223700,19715,1003,62
89406,2022,25327,35,39.8,1.2,10776,52,9595,275,17.6,2.7,69922,7313,6.3,1.8,9.9,2.3,255200,25123,1142,53
89406,2023,25536,43,40.0,1.4,10872,54,9728,277,18.6,3.1,73268,5865,6.5,2.0,9.1,2.0,298000,32725,1203,74
89406,2024,25739,41,40.5,0.9,10954,71,9516,323,17.7,3.2,79163,4413,5.3,1.7,8.1,1.7,329900,22952,1319,140
89408,2011,18897,113,38.1,2.0,7920,434,6597,418,,,52591,5827,,,8.4,3.3,182000,24733,1052,59
89408,2012,19090,36,37.9,1.7,7915,370,6571,331,,,50279,6290,,,9.1,2.8,139000,13740,1047,73
89408,2013,19203,45,37.5,1.7,7846,410,6696,360,,,53111,6692,,,9.9,2.7,132600,10867,1064,69
89408,2014,19243,81,38.7,1.9,7857,268,6947,273,,,54375,6258,,,10.7,2.8,129500,8523,994,65
89408,2015,19229,90,39.9,2.2,7806,361,6886,301,,,52060,6275,12.9,3.5,11.1,2.3,136600,10559,962,31
89408,2016,19409,173,40.0,2.1,7753,309,6914,275,,,51709,4607,11.5,3.1,11.9,2.9,149800,8811,1019,64
89408,2017,19579,232,39.7,1.5,8083,306,7263,307,14.7,2.8,56383,5636,9.4,2.9,11.1,2.3,164600,5763,1042,64
89408,2018,19951,255,39.6,2.0,7937,289,7264,335,12.8,2.6,63523,4589,8.1,2.6,9.4,2.7,186200,10831,1108,62
89408,2019,20439,253,38.0,1.9,8172,344,7570,355,13.0,2.4,61383,6456,5.7,2.3,9.9,2.9,220100,13491,1162,61
89408,2020,20982,202,37.1,2.1,8065,365,7535,345,11.2,2.4,65585,7054,6.3,1.8,9.2,3.5,255000,15819,1204,83
89408,2021,22971,464,36.3,2.1,8519,274,8050,315,14.8,3.6,77659,5552,5.8,2.2,7.7,2.5,280900,14351,1246,120
89408,2022,23611,446,35.7,1.6,8835,362,8538,368,14.9,2.5,84104,7768,5.4,1.9,9.7,2.7,328200,10339,1397,169
89408,2023,24025,367,35.7,1.2,9039,306,8686,296,15.7,2.7,87723,11778,5.3,2.1,11.3,3.1,352600,8248,1504,160
89408,2024,24564,308,36.3,1.2,9276,362,8870,378,16.4,2.3,89552,9727,6.3,2.1,12.7,3.1,366500,9532,1584,117
89409,2011,165,88,48.7,25.4,96,46,96,46,,,26250,22632,,,21.8,31.6,22900,5166,,
89409,2012,149,84,48.8,25.0,99,53,90,50,,,26154,21131,,,20.1,29.0,22800,6138,,
89409,2013,128,72,60.5,23.6,95,50,72,43,,,25435,14686,,,15.6,22.8,26500,7118,,
89409,2014,109,73,62.4,3.0,98,55,75,53,,,16534,55468,,,22.0,33.8,24600,29910,,
89409,2015,126,71,61.5,1.7,99,49,77,48,,,,,0.0,55.3,19.8,32.3,,,,
89409,2016,119,66,61.1,1.5,116,49,83,52,,,,,0.0,48.7,24.4,35.6,,,,
89409,2017,158,68,60.4,4.6,140,54,112,48,0.0,19.7,,,0.0,37.9,14.6,24.0,36200,30389,,
89409,2018,162,77,60.6,4.2,144,58,118,55,0.0,19.3,55565,52443,0.0,35.5,16.0,26.6,36300,36240,,
89409,2019,109,70,57.6,2.4,93,50,66,43,0.0,28.4,56923,36936,0.0,46.0,0.0,28.4,28200,12819,,
89409,2020,78,52,55.0,1.4,81,46,53,38,0.0,37.2,57176,25238,0.0,49.6,0.0,37.2,35600,14246,,
89409,2021,111,71,55.6,6.8,101,64,86,60,0.0,29.4,58958,14773,0.0,46.1,0.0,29.4,35600,15007,,
89409,2022,65,69,58.8,69.9,63,58,49,53,0.0,42.1,,,0.0,74.0,0.0,42.1,,,,
89409,2023,158,148,71.3,11.6,82,71,82,71,0.0,27.7,0,,0.0,47.5,0.0,24.4,0,,,
89409,2024,237,168,71.7,4.3,164,94,142,99,0.0,19.8,,,0.0,44.7,19.8,28.0,,,,
89410,2011,11009,485,47.2,2.8,5021,144,4549,204,,,54730,6492,,,8.1,2.7,309500,29807,971,66
89410,2012,10809,466,47.6,1.9,5089,137,4479,210,,,58300,5626,,,8.5,3.0,285100,17114,921,56
89410,2013,10432,600,48.3,2.4,4980,124,4399,217,,,53784,9069,,,9.6,3.1,266500,16156,972,95
89410,2014,10563,532,47.9,1.4,4928,108,4460,179,,,55459,7420,,,10.3,3.7,261600,18506,932,118
89410,2015,10498,551,48.9,1.8,4891,92,4405,176,,,55065,6600,11.0,4.1,11.7,3.5,270300,17702,932,137
89410,2016,10417,457,51.0,2.7,4925,129,4478,164,,,58937,6990,7.3,2.8,12.1,3.9,274800,20990,960,80
89410,2017,10895,434,50.3,3.2,5007,138,4692,154,25.3,3.7,60030,5070,7.6,3.3,11.5,3.9,302100,25824,1005,79
89410,2018,11172,490,49.4,2.4,5155,137,4822,191,26.2,3.8,60116,5852,6.3,2.4,11.4,3.5,328400,22456,954,48
89410,2019,11191,539,51.4,2.8,5251,135,4838,190,27.3,3.6,63841,2195,5.7,2.5,9.5,3.1,366000,17123,985,90
89410,2020,10992,669,53.7,1.5,5169,303,4829,296,33.0,4.9,72335,9724,5.1,2.1,6.4,2.0,409300,32487,1022,195
89410,2021,11009,728,53.7,2.0,5084,307,4814,324,31.2,4.8,73100,9969,4.9,2.3,7.1,2.4,423400,35233,1118,225
89410,2022,11138,717,54.6,2.7,5224,309,4947,319,28.3,5.1,77800,7969,4.0,2.0,9.1,2.8,511300,35788,1266,269
89410,2023,10970,795,55.5,3.2,5285,330,4989,362,30.4,5.7,81861,7775,3.1,1.8,10.2,3.9,588400,27595,1516,321
89410,2024,10826,781,56.7,2.4,5275,330,4911,374,27.7,4.8,83108,12399,2.0,1.4,12.1,3.6,600400,26395,1270,260
89411,2011,874,358,54.3,33.4,463,64,350,109,,,102955,54789,,,22.0,27.8,843800,199861,545,324
89411,2012,731,313,55.6,7.3,471,58,318,108,,,107273,77879,,,1.4,2.5,648300,245699,534,656
89411,2013,891,302,54.8,10.4,509,47,348,95,,,128793,53519,,,1.6,2.7,657100,148322,,
89411,2014,1104,358,55.5,9.0,651,65,436,103,,,162778,85489,,,3.4,4.4,685600,318281,,
89411,2015,1087,290,54.9,14.1,629,61,413,84,,,153580,48109,10.9,13.6,2.6,3.2,646200,202466,850,716
89411,2016,983,293,56.0,12.9,621,77,387,95,,,134838,42132,11.9,17.9,3.8,4.6,656700,99356,1031,727
89411,2017,910,241,56.7,15.1,624,72,332,76,58.1,16.4,154583,40145,13.0,20.0,3.2,3.7,712500,191591,696,280
89411,2018,635,208,61.6,5.6,606,67,280,84,49.9,18.5,158500,74959,0.0,15.9,4.3,5.6,763200,220475,731,317
89411,2019,643,211,61.5,5.2,596,70,285,71,51.4,15.8,106319,66424,0.0,16.9,1.4,2.9,803800,140559,732,330
89411,2020,776,265,62.3,5.7,723,137,391,132,49.4,19.8,102482,85091,0.0,10.2,2.6,4.0,878100,100653,,
89411,2021,948,288,59.3,16.8,698,139,413,129,49.0,19.1,110750,73095,3.2,5.5,2.2,3.6,904000,113478,,
89411,2022,1034,273,63.0,6.6,706,138,480,126,53.9,15.3,117167,20874,3.7,7.1,4.0,6.1,978600,506413,,
89411,2023,1264,285,65.1,5.7,696,162,535,142,58.5,15.4,127083,22059,4.6,7.7,3.6,5.4,1067400,245550,,
89411,2024,1284,337,62.9,6.2,679,161,544,146,50.2,15.0,121981,26960,4.1,7.5,7.4,8.2,1003200,207973,,
89412,2011,252,210,54.6,21.9,159,85,113,85,,,64625,86371,,,0.8,1.7,503000,843782,,
89412,2012,223,160,55.0,32.6,184,81,118,70,,,63000,39357,,,0.0,16.4,116700,222397,,
89412,2013,265,152,54.6,43.8,184,77,131,68,,,65117,49191,,,12.1,16.3,112500,53953,,
89412,2014,227,114,61.2,6.1,191,77,136,69,,,42786,31561,,,28.1,23.5,66000,84917,,
89412,2015,301,141,54.5,5.2,216,71,154,79,,,42688,35411,0.0,20.1,32.8,26.7,,,,
89412,2016,252,148,52.9,16.0,203,63,132,72,,,43041,31835,0.0,20.8,45.7,34.2,,,,
89412,2017,239,120,47.9,12.3,208,76,125,69,43.7,35.7,,,0.0,18.5,34.8,29.0,,,,
89412,2018,195,112,52.3,13.1,163,88,105,69,47.3,39.4,,,0.0,21.1,29.2,26.4,,,,
89412,2019,114,89,43.8,15.2,124,66,44,42,39.1,46.6,,,0.0,31.7,23.7,29.1,192700,112413,,
89412,2020,75,67,43.0,33.1,136,94,26,28,53.8,53.8,,,0.0,44.4,30.7,41.6,,,,
89412,2021,98,79,43.6,11.5,200,88,48,42,46.2,51.5,,,0.0,38.5,15.3,34.4,,,,
89412,2022,92,69,54.3,30.9,152,90,34,41,0.0,38.9,,,42.6,57.4,48.9,38.8,,,,
89412,2023,100,83,54.6,18.3,184,92,53,61,36.8,60.6,0,,44.2,55.8,82.0,32.9,0,,,
89412,2024,137,82,50.4,21.0,180,109,58,62,22.1,27.5,,,44.8,30.4,78.8,31.1,,,,
89413,2011,370,158,58.8,6.2,707,109,141,60,,,77422,91574,,,11.4,13.4,1000001,,1413,381
89413,2012,414,147,60.2,7.7,711,108,184,61,,,113214,74890,,,3.9,6.1,1000001,,2001,
89413,2013,408,151,63.4,9.1,761,82,195,73,,,114196,94966,,,3.7,6.0,1000001,,1927,388
89413,2014,470,150,65.4,7.7,777,80,229,68,,,116250,109186,,,3.2,5.5,1000001,,1893,412
89413,2015,480,160,63.8,6.9,815,85,254,78,,,115962,62268,12.2,16.3,6.9,6.6,1297800,529631,2131,695
89413,2016,451,138,66.6,4.4,800,85,252,74,,,94464,40211,0.0,15.4,2.0,3.0,1425700,280044,2364,1708
89413,2017,599,178,63.8,6.5,825,81,299,79,63.0,12.8,91442,16247,3.4,5.3,1.3,2.2,1465500,684589,,
89413,2018,571,185,61.4,7.8,836,80,282,72,60.2,14.5,91184,19325,3.1,4.9,1.4,2.2,1375000,911503,3501,
89413,2019,725,192,60.8,7.5,841,77,351,89,65.7,11.6,76509,22243,3.5,4.9,4.3,5.6,1396300,818747,2708,1475
89413,2020,723,250,61.1,7.5,815,145,370,125,69.4,14.3,76635,40658,6.0,8.6,3.6,5.6,2000001,,3182,1956
89413,2021,710,206,64.5,5.1,752,113,359,98,64.4,13.6,81422,61191,6.6,9.9,3.7,5.8,2000001,,,
89413,2022,613,202,64.4,2.1,697,114,320,102,67.7,12.6,127589,85372,0.0,20.0,3.8,5.6,2000001,,,
89413,2023,734,262,65.0,2.4,709,139,373,122,76.7,11.1,0,,0.0,18.2,2.5,4.2,2000000,,,
89413,2024,737,231,64.7,3.2,700,127,343,98,77.7,11.5,232361,104708,0.0,16.4,0.0,5.9,2000001,,,
89414,2011,234,103,53.5,7.4,221,87,159,72,,,54856,7504,,,13.2,13.7,53100,27534,730,40
89414,2012,288,119,50.3,9.7,235,81,168,63,,,57885,7378,,,16.3,10.6,70600,37926,737,213
89414,2013,308,121,50.4,6.2,231,79,178,68,,,58500,3752,,,16.2,11.2,59000,33172,787,40
89414,2014,390,148,53.4,6.9,248,73,209,66,,,57350,16388,,,14.9,9.3,74700,29554,890,181
89414,2015,359,133,50.5,4.8,239,67,179,54,,,57120,12901,4.0,6.6,14.2,9.5,76500,13334,950,197
89414,2016,337,168,48.2,8.6,204,53,145,52,,,49327,30366,12.1,11.2,14.8,9.2,85800,76948,894,317
89414,2017,274,118,55.4,11.2,206,61,142,49,16.2,15.5,44896,22542,11.8,10.1,7.3,7.1,100500,41227,883,409
89414,2018,179,91,55.5,14.5,186,64,94,38,10.1,14.5,44250,12531,18.2,13.0,12.3,10.3,106900,36591,,
89414,2019,154,108,48.4,20.8,174,61,77,47,14.0,22.7,42734,14192,19.8,14.9,13.6,13.6,85500,47016,,
89414,2020,90,89,54.5,20.0,116,56,39,30,15.6,36.5,52697,28789,22.9,13.8,17.8,17.5,82500,62620,,
89414,2021,143,141,48.6,5.0,129,64,50,43,16.5,35.2,,,0.0,55.6,0.0,24.1,114500,6948,,
89414,2022,178,160,44.3,22.6,127,78,58,49,0.0,34.2,,,0.0,39.2,0.0,21.0,,,,
89414,2023,228,191,44.8,23.1,104,76,84,73,0.0,28.2,0,,0.0,30.9,0.0,17.8,0,,,
89414,2024,203,160,44.3,31.5,138,94,79,64,0.0,32.4,,,0.0,32.9,0.0,19.7,,,,
89415,2011,4143,148,48.9,4.6,2453,224,1893,204,,,35521,8014,,,18.5,5.8,100900,14456,814,282
89415,2012,3901,144,50.7,2.0,2371,155,1868,131,,,37167,11384,,,18.9,6.5,94200,14547,566,65
89415,2013,3862,141,50.8,2.7,2251,183,1787,149,,,37003,11140,,,16.0,6.8,102300,17128,523,98
89415,2014,3741,147,48.6,4.8,2066,192,1563,175,,,48537,16270,,,16.4,6.4,85300,8657,536,61
89415,2015,3598,149,50.5,5.0,2154,149,1602,131,,,47778,20105,10.9,6.1,16.9,5.5,86000,8956,553,49
89415,2016,3361,167,52.5,4.7,2154,165,1587,144,,,39253,7924,7.3,5.0,16.7,6.2,90100,13970,526,43
89415,2017,3227,199,50.6,6.1,2160,182,1393,164,16.1,5.4,46806,13802,17.2,11.4,13.2,6.0,99100,15906,555,48
89415,2018,3111,184,54.4,4.6,2224,171,1412,154,17.6,6.1,50132,10305,11.3,8.1,16.1,5.1,99600,19915,592,88
89415,2019,3043,167,56.4,4.1,2234,197,1512,151,18.2,6.0,36436,10958,8.2,7.1,12.1,5.3,119300,25316,662,76
89415,2020,3101,215,56.4,3.2,2053,208,1414,176,15.6,5.2,32926,11142,9.1,5.7,15.5,7.2,121200,41558,655,148
89415,2021,3165,257,46.9,17.3,1790,161,1267,170,13.6,5.8,46083,8212,10.9,7.3,13.8,6.5,156900,21420,916,292
89415,2022,3232,261,40.1,7.6,1844,208,1404,187,15.4,6.6,52782,11038,3.0,3.1,13.1,6.3,167600,17787,1016,467
89415,2023,3357,244,44.1,10.8,1684,249,1295,200,10.5,5.6,52264,5078,3.3,4.1,16.3,8.2,184700,14765,1289,181
89415,2024,3405,262,44.9,13.4,1798,224,1405,219,13.0,6.0,57083,17044,9.3,6.5,14.7,8.6,172600,22802,966,215
89418,2011,243,158,39.7,19.7,166,77,108,60,,,56288,16633,,,7.0,11.2,134400,209148,,
89418,2012,207,140,39.1,24.3,195,98,87,53,,,58292,17640,,,10.6,15.9,34200,169865,,
89418,2013,134,90,32.7,52.0,155,79,85,60,,,71005,23772,,,17.9,26.1,162500,290308,,
89418,2014,196,107,34.4,31.5,186,94,82,47,,,46136,32713,,,9.7,12.2,38900,182553,,
89418,2015,215,122,32.6,17.6,162,83,81,47,,,,,20.3,29.0,9.3,12.9,,,,
89418,2016,291,193,32.7,17.2,195,102,115,79,,,73494,25051,7.3,16.3,7.2,11.1,,,,
89418,2017,382,186,32.2,6.6,171,87,132,76,13.4,15.2,75823,21694,2.8,5.7,5.8,8.8,64100,35781,,
89418,2018,369,194,35.0,23.3,183,96,129,85,16.4,12.3,,,5.9,12.8,20.3,18.3,45500,6935,,
89418,2019,306,248,34.3,39.6,122,80,102,79,3.0,5.3,,,3.3,7.8,22.9,25.4,47400,18702,,
89418,2020,244,195,34.4,38.3,109,89,86,80,0.0,23.6,,,3.9,12.3,33.2,38.5,45000,12400,,
89418,2021,228,166,34.5,48.0,129,86,92,73,0.0,24.1,,,4.1,11.9,31.1,47.3,45300,7987,,
89418,2022,144,97,62.3,16.9,108,76,93,73,0.0,27.1,,,33.3,61.4,58.3,37.3,,,,
89418,2023,168,122,60.2,19.2,144,108,69,48,7.3,11.1,37772,28358,4.3,10.1,18.5,25.7,0,,,
89418,2024,522,263,46.9,14.7,246,106,170,85,15.7,15.2,38590,31500,0.0,18.4,19.2,16.8,,,,
89419,2011,5625,234,40.6,1.7,1901,153,1562,178,,,53962,10620,,,14.1,5.1,155500,12275,616,86
89419,2012,5491,230,40.4,1.7,1856,130,1570,139,,,47619,9097,,,21.6,7.7,133800,27863,605,120
89419,2013,5620,285,41.2,1.7,1870,144,1602,164,,,51389,9156,,,21.1,6.4,125400,30130,632,101
89419,2014,5618,225,40.8,2.7,1815,179,1634,174,,,51136,9885,,,22.3,5.8,119100,14585,607,105
89419,2015,5673,253,40.7,2.7,1841,146,1620,166,,,42446,6919,10.6,5.3,19.6,4.8,104700,14011,584,133
89419,2016,5570,261,39.6,3.1,1765,169,1524,169,,,42239,5387,4.2,2.5,20.0,6.1,107000,14368,548,65
89419,2017,5502,264,43.4,1.7,1847,176,1517,188,12.5,4.0,53016,13663,5.3,2.9,18.1,5.9,102800,16120,640,76
89419,2018,5523,313,42.4,2.3,1865,154,1494,179,13.8,4.9,49265,10820,7.9,5.1,16.5,6.5,102700,21937,660,138
89419,2019,5549,344,42.1,2.8,1997,126,1593,145,10.9,3.8,49770,7977,8.4,5.5,13.2,5.9,108600,17828,675,113
89419,2020,5380,311,43.4,2.8,1893,151,1545,185,9.9,3.9,55994,9758,7.9,5.1,10.4,4.4,113100,23999,578,60
89419,2021,5407,363,40.1,2.2,1634,153,1364,166,10.9,3.2,60313,14272,12.2,6.9,10.1,4.4,148400,47677,634,74
89419,2022,5147,343,41.0,2.8,1603,163,1365,161,11.0,3.6,60568,13857,7.4,4.8,11.0,3.9,173000,32776,658,112
89419,2023,5043,355,42.0,4.1,1511,152,1310,155,9.0,3.4,66250,11377,4.5,4.0,10.7,3.9,179500,34319,673,73
89419,2024,4595,451,44.5,2.3,1503,160,1155,172,6.2,3.0,72554,28465,4.3,3.9,15.2,6.4,189700,58238,715,123
89420,2011,27,24,59.8,6.0,74,46,27,24,,,10515,6066,,,100.0,65.3,210300,243122,,
89420,2012,35,28,59.6,3.3,86,46,35,28,,,10817,1472,,,100.0,55.6,213200,226870,,
89420,2013,39,29,59.8,11.7,59,36,39,29,,,10469,1851,,,100.0,52.7,215300,206819,,
89420,2014,33,22,59.9,13.3,67,33,33,22,,,10208,1732,,,100.0,55.5,209600,198394,,
89420,2015,19,12,74.1,24.0,63,24,19,12,,,9028,1725,0.0,100.0,100.0,70.6,,,,
89420,2016,13,13,,,40,20,13,13,,,,,0.0,100.0,100.0,85.4,,,,
89420,2017,8,12,,,33,17,8,12,0.0,100.0,,,0.0,100.0,100.0,100.0,,,,
89420,2018,0,12,,,50,27,0,12,,,,,,,,,,,,
89420,2019,55,69,19.0,44.5,43,30,7,11,0.0,61.3,,,0.0,63.7,0.0,43.0,,,,
89420,2020,77,78,18.8,4.0,32,27,10,13,0.0,58.2,,,0.0,57.3,0.0,37.5,,,,
89420,2021,80,96,18.9,22.8,21,24,6,8,0.0,54.1,,,0.0,60.1,0.0,36.7,,,,
89420,2022,114,155,40.6,31.9,36,37,21,28,0.0,41.7,,,0.0,55.8,12.3,31.4,,,,
89420,2023,95,115,45.2,34.0,18,20,18,20,0.0,44.7,0,,0.0,59.0,14.7,36.1,0,,,
89420,2024,21,34,,,11,17,11,17,0.0,76.1,,,,,100.0,76.1,,,,
89421,2011,612,201,49.3,10.4,296,105,220,81,,,35446,10925,,,37.1,22.5,45000,42955,,
89421,2012,685,221,49.1,9.1,277,96,244,96,,,30395,13322,,,33.4,20.4,44000,9560,807,643
89421,2013,694,132,32.2,6.1,238,60,198,61,,,24375,4938,,,39.3,15.8,46200,13233,478,12
89421,2014,826,201,31.3,6.6,298,74,228,72,,,24355,5469,,,33.9,13.0,55800,32885,480,18
89421,2015,823,193,30.0,8.6,278,67,202,63,,,23661,6113,42.7,14.1,35.1,12.5,55700,26668,479,14
89421,2016,698,221,36.3,11.7,317,74,193,67,,,23477,5353,37.0,14.9,31.9,13.8,71200,26336,478,13
89421,2017,605,208,33.8,10.1,364,106,180,51,9.4,7.0,22143,13459,18.4,11.6,39.7,13.5,70300,29918,554,103
89421,2018,578,280,48.5,20.1,422,123,217,101,6.7,4.6,53266,19969,14.6,11.1,26.0,13.6,77400,22377,575,145
89421,2019,496,185,47.5,12.0,417,120,230,95,5.7,5.1,43333,37331,9.7,7.3,33.7,14.6,67000,25204,,
89421,2020,423,138,53.5,12.6,410,99,221,82,5.0,4.1,16635,12184,9.1,7.1,40.7,14.8,61600,20707,,
89421,2021,421,139,55.7,13.6,358,101,228,64,4.4,3.7,20972,19668,10.5,7.5,40.9,16.5,61200,17150,,
89421,2022,363,116,56.1,11.5,273,66,188,57,3.5,3.2,22222,15694,7.8,7.4,41.6,17.4,65000,29094,,
89421,2023,405,123,48.6,6.9,269,64,210,55,6.6,5.6,17500,16927,11.6,8.9,52.1,13.8,80400,18215,,
89421,2024,330,84,52.1,9.4,209,45,146,40,11.5,8.2,26000,7862,7.1,8.1,42.4,15.5,71400,24279,,
89422,2011,93,70,70.1,6.2,215,65,66,47,,,9559,19733,,,52.7,41.1,24400,97504,,
89422,2012,94,67,69.5,8.0,179,72,67,47,,,11813,15374,,,56.4,40.7,24100,70104,,
89422,2013,82,67,68.3,11.3,141,60,52,37,,,21094,20406,,,45.1,46.1,22600,12128,,
89422,2014,41,34,71.8,2.4,123,52,31,22,,,24432,26246,,,0.0,49.7,35800,45031,,
89422,2015,34,30,71.4,0.6,94,41,23,16,,,40972,20980,,,0.0,52.8,,,,
89422,2016,69,64,44.2,57.6,93,38,37,27,,,,,0.0,45.9,0.0,37.0,63500,44228,,
89422,2017,85,63,58.4,29.3,101,42,45,32,0.0,39.7,52083,33820,0.0,50.6,0.0,32.4,62100,51356,,
89422,2018,111,79,58.5,25.6,105,51,62,42,0.0,34.3,50278,49104,0.0,44.4,0.0,26.5,37200,21708,,
89422,2019,182,87,62.7,21.7,177,51,125,57,8.3,13.0,36607,20550,0.0,43.3,9.3,8.1,38500,28614,,
89422,2020,177,84,62.5,18.9,158,61,119,54,13.1,14.4,36250,16814,0.0,41.8,10.7,9.0,,,,
89422,2021,158,83,62.7,11.5,132,52,95,54,14.3,16.1,24727,24226,0.0,50.2,9.5,8.9,,,,
